"artifactName","packagesInArtifactCount","packagesCount","packageSpread","typesInArtifactCount","typesCount","typesSpread","dependencyArtifactName","dependencyTypeIsInterface","dependencyPackagesCount","dependencyTypesCount","someDependencyPackages","someDependencyTypes","someCallingPackages","someCallingTypes","Source Cypher File: Artifact_Dependencies/Artifacts_with_dependencies_to_other_artifacts.cypher"
"axon-test-5.0.0",5,5,100,73,12,16.44,"axon-common-5.0.0",false,2,7,"org.axonframework.common,org.axonframework.common.annotation","Assert,AxonNonTransientException,ObjectUtils,BuilderUtils","org.axonframework.test.server,org.axonframework.test.matchers","AxonServerContainerUtils,MatcherExecutionException,FixtureExecutionException,RecordingCommandBus",""
"axon-eventsourcing-5.0.0",7,5,71.43,100,31,31,"axon-common-5.0.0",false,4,16,"org.axonframework.common,org.axonframework.common.io","Assert,AxonNonTransientException,ObjectUtils,BuilderUtils","org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing.eventstore.jpa","GenericTaggedEventMessage,AggregateBasedJpaEventStorageEngine,EventStoreException,AppendEventsTransactionRejectedException",""
"axon-server-connector-5.0.0",5,5,100,72,28,38.89,"axon-common-5.0.0",false,5,16,"org.axonframework.common,org.axonframework.common.annotation","Assert,StringUtils,ObjectUtils,BuilderUtils","org.axonframework.axonserver.connector.command,org.axonframework.axonserver.connector.event","AxonServerCommandBusConnector,AxonServerMessageStream,CommandConverter,TargetContextResolver",""
"axon-update-5.0.0",5,5,100,23,20,86.96,"axon-common-5.0.0",false,1,1,"org.axonframework.common.annotation","Internal","org.axonframework.update.configuration,org.axonframework.update","DefaultUsagePropertyProvider,UpdateChecker,PropertyFileUsagePropertyProvider,ArtifactAvailableUpgrade",""
"axon-server-connector-5.0.0",5,4,80,72,10,13.89,"axon-common-5.0.0",true,3,14,"org.axonframework.common,org.axonframework.common.infra","Registration,DescribableComponent,ComponentDescriptor,Configuration","org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector","AxonServerQueryBusConnector$LocalSegmentAdapter,AxonServerRegistration,TaggedEventConverter,AxonServerCommandBusConnector",""
"axon-test-5.0.0",5,4,80,73,30,41.1,"axon-messaging-5.0.0",true,8,20,"org.axonframework.messaging.monitoring,org.axonframework.messaging.commandhandling","MessageMonitor$MonitorCallback,MessageMonitor,CommandResultMessage,CommandHandlerRegistry","org.axonframework.test.util,org.axonframework.test.fixture","RecordingMessageMonitor$1,RecordingMessageMonitor,AxonTestThenCommand,AxonTestWhen",""
"axon-server-connector-5.0.0",5,4,80,72,21,29.17,"axon-messaging-5.0.0",false,11,31,"org.axonframework.messaging.commandhandling,org.axonframework.messaging.commandhandling.distributed","CommandExecutionException,CommandDispatchException,GenericCommandResultMessage,NoHandlerForCommandException","org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.command","ErrorCode,AxonServerCommandDispatchException,CommandConverter,AxonServerConfigurationEnhancer",""
"axon-server-connector-5.0.0",5,4,80,72,27,37.5,"axon-messaging-5.0.0",true,15,30,"org.axonframework.messaging.commandhandling,org.axonframework.messaging.commandhandling.distributed","CommandResultMessage,CommandMessage,CommandBusConnector$ResultCallback,CommandBusConnector$Handler","org.axonframework.axonserver.connector.command,org.axonframework.axonserver.connector","AxonServerCommandBusConnector$FutureResultCallback,CommandConverter,AxonServerCommandBusConnector,AxonServerConfigurationEnhancer",""
"axon-messaging-5.0.0",57,4,7.02,570,4,0.7,"axon-conversion-5.0.0",false,2,3,"org.axonframework.conversion,org.axonframework.conversion.json","ConversionException,CachingSupplier,JacksonConverter","org.axonframework.messaging.commandhandling.gateway,org.axonframework.messaging.core","CommandResult,GenericMessage,GenericEventMessage,MessagingConfigurationDefaults",""
"axon-conversion-5.0.0",4,3,75,30,6,20,"axon-common-5.0.0",false,2,4,"org.axonframework.common,org.axonframework.common.annotation","Assert,AxonNonTransientException,BuilderUtils,Internal","org.axonframework.conversion,org.axonframework.conversion.avro","ChainedConverter,ChainedConverter$Route,ConversionException,SpecificRecordBaseConverterStrategy",""
"axon-conversion-5.0.0",4,3,75,30,7,23.33,"axon-common-5.0.0",true,1,2,"org.axonframework.common.infra","DescribableComponent,ComponentDescriptor","org.axonframework.conversion.avro,org.axonframework.conversion","AvroConverterStrategy,Converter,JacksonConverter,SpecificRecordBaseConverterStrategy",""
"axon-spring-boot-autoconfigure-5.0.0",7,3,42.86,66,5,7.58,"axon-server-connector-5.0.0",false,1,4,"org.axonframework.axonserver.connector","AxonServerConfiguration,AxonServerConnectionManager,TagsConfiguration,AxonServerConfigurationEnhancer","org.axonframework.extension.springboot.autoconfig,org.axonframework.extension.springboot.actuator.axonserver","AxonServerAutoConfiguration,AxonServerActuatorAutoConfiguration,AxonServerHealthIndicator,TagsConfigurationProperties",""
"axon-eventsourcing-5.0.0",7,3,42.86,100,12,12,"axon-modelling-5.0.0",true,5,11,"org.axonframework.modelling,org.axonframework.modelling.annotation","StateManager,EntityIdResolver,EntityEvolver,EntityIdResolverDefinition","org.axonframework.eventsourcing.configuration,org.axonframework.eventsourcing","SimpleEventSourcedEntityModule,SimpleEventSourcedEntityModule$2,EventSourcedEntityModule$EntityIdResolverPhase,AnnotatedEventSourcedEntityModule",""
"axon-test-5.0.0",5,2,40,73,15,20.55,"axon-common-5.0.0",true,3,7,"org.axonframework.common,org.axonframework.common.infra","Registration,ComponentDescriptor,Configuration,ConfigurationEnhancer","org.axonframework.test.fixture,org.axonframework.test.util","RecordingEventBus,RecordingEventStore,RecordingCommandBus,RecordingEventSink",""
"axon-spring-boot-autoconfigure-5.0.0",7,2,28.57,66,11,16.67,"axon-common-5.0.0",true,3,8,"org.axonframework.common.jdbc,org.axonframework.common.jpa","PersistenceExceptionResolver,EntityManagerProvider,Configuration,ConfigurationEnhancer","org.axonframework.extension.springboot.autoconfig,org.axonframework.extension.springboot.util.jpa","JpaEventStoreAutoConfiguration,JpaAutoConfiguration,JpaEventStoreAutoConfiguration$AggregateBasedJpaEventStorageEngineConfigurationEnhancer,ContainerManagedEntityManagerProvider",""
"axon-test-5.0.0",5,2,40,73,9,12.33,"axon-messaging-5.0.0",false,4,7,"org.axonframework.messaging.commandhandling,org.axonframework.messaging.eventhandling","GenericCommandResultMessage,GenericCommandMessage,GenericEventMessage,Metadata","org.axonframework.test.util,org.axonframework.test.fixture","RecordingCommandBus,AxonTestWhen,AxonTestGiven,CommandValidator",""
"axon-spring-boot-autoconfigure-5.0.0",7,2,28.57,66,8,12.12,"axon-messaging-5.0.0",false,7,11,"org.axonframework.messaging.commandhandling.distributed,org.axonframework.messaging.eventhandling.conversion","DistributedCommandBusConfiguration,DelegatingEventConverter,JpaTokenStoreConfiguration,JpaTokenStore","org.axonframework.extension.springboot.autoconfig,org.axonframework.extension.springboot","AxonServerAutoConfiguration,ConverterAutoConfiguration,JpaAutoConfiguration,NoOpTransactionAutoConfiguration",""
"axon-server-connector-5.0.0",5,2,40,72,8,11.11,"axon-eventsourcing-5.0.0",false,1,9,"org.axonframework.eventsourcing.eventstore","GlobalIndexConsistencyMarker,AggregateSequenceNumberPosition,GlobalIndexPosition,AggregateBasedConsistencyMarker$AggregateSequencer","org.axonframework.axonserver.connector.event,org.axonframework.axonserver.connector","ConditionConverter,AxonServerEventStorageEngine$AxonServerAppendTransaction,SourcingEventMessageStream,AggregateBasedAxonServerEventStorageEngine",""
"axon-server-connector-5.0.0",5,2,40,72,8,11.11,"axon-eventsourcing-5.0.0",true,1,6,"org.axonframework.eventsourcing.eventstore","AppendCondition,EventStorageEngine,SourcingCondition,EventStorageEngine$AppendTransaction","org.axonframework.axonserver.connector.event,org.axonframework.axonserver.connector","ConditionConverter,AxonServerEventStorageEngine,AggregateBasedAxonServerEventStorageEngine,AxonServerConfigurationEnhancer",""
"axon-eventsourcing-5.0.0",7,2,28.57,100,4,4,"axon-modelling-5.0.0",false,3,4,"org.axonframework.modelling.entity,org.axonframework.modelling.entity.annotation","EntityCommandHandlingComponent,AnnotatedEntityIdResolverDefinition,AnnotatedEntityMetamodel,ModellingConfigurer","org.axonframework.eventsourcing.configuration,org.axonframework.eventsourcing.annotation","SimpleEventSourcedEntityModule,EventSourcedEntity,AnnotatedEventSourcedEntityModule,EventSourcingConfigurer",""
