"filePath","author","commitCount","commitHashes","lastCommitDate","lastCreationDate","lastModificationDate","daysSinceLastCommit","daysSinceLastCreation","daysSinceLastModification","maxCommitSha","Source Cypher File: GitLog/List_git_files_with_commit_statistics_by_author.cypher"
"react-router-6.30.1/.github/ISSUE_TEMPLATE/config.yml","Tim Dorr",1,"2375e7956873a311edf8985714e104cdbc0ecb80","2021-11-05","2021-11-05","2023-01-18",1399,1398,959,"2375e7956873a311edf8985714e104cdbc0ecb80",""
"react-router-6.30.1/.github/ISSUE_TEMPLATE/config.yml","Michael Jackson",1,"e4c57852b3c4b1e8e7e638d91e0763189f350cb0","2021-11-05","2021-11-05","2023-01-18",1399,1398,959,"e4c57852b3c4b1e8e7e638d91e0763189f350cb0",""
"react-router-6.30.1/.github/ISSUE_TEMPLATE/config.yml","Chance Strickland",1,"0079767bcc93ae543b5c2511f6c6f5f5b8c22f7c","2023-01-13","2021-11-05","2023-01-18",965,1398,959,"0079767bcc93ae543b5c2511f6c6f5f5b8c22f7c",""
"react-router-6.30.1/.github/ISSUE_TEMPLATE/documentation_isse.yml","Matt Brophy",5,"482b6a2902dc346b350a3c2d4fcac4e6048ee0cf,6585c8396085b75c7674e3dd1bacde3541b0f539,7b7498e4b7e1fff895d7aab512d11b57fecbdd37,953948ac3b53ac49fdd8028e10acab2587279355,15ad8d531fae7cd3e2d2038cf3c29595d7812ee1","2023-01-18","2023-01-11","2023-01-11",960,966,966,"953948ac3b53ac49fdd8028e10acab2587279355",""
"react-router-6.30.1/.github/ISSUE_TEMPLATE/documentation_isse.yml","Chance Strickland",1,"0079767bcc93ae543b5c2511f6c6f5f5b8c22f7c","2023-01-13","2023-01-11","2023-01-11",965,966,966,"0079767bcc93ae543b5c2511f6c6f5f5b8c22f7c",""
"react-router-6.30.1/.github/dependabot.yml","Matt Brophy",2,"12aa08a8756e5af0fdc2ae4eda0ae061cf713311,09024c8a82932bb8b2f1cd8bf3a08222523c9013","2022-12-07","2022-11-23","2022-11-23",1002,1015,1015,"12aa08a8756e5af0fdc2ae4eda0ae061cf713311",""
"react-router-6.30.1/.github/dependabot.yml","Michaël De Boey",1,"7ce12aa60d2918543f9d0619eac1da8370e96a2b","2022-11-23","2022-11-23","2022-11-23",1016,1015,1015,"7ce12aa60d2918543f9d0619eac1da8370e96a2b",""
"react-router-6.30.1/.github/dependabot.yml","Pedro Cattori",1,"c6c8c3bfe4bce8ce53e61cee5542d88363593a93","2022-12-07","2022-11-23","2022-11-23",1002,1015,1015,"c6c8c3bfe4bce8ce53e61cee5542d88363593a93",""
"react-router-6.30.1/.github/workflows/deduplicate-lock-file.yml","Matt Brophy",7,"ec03b12c600ba899d1a35b6f63bc45bb594c1e88,b267a1cf1fe688809f3a57ef35f4467866fdada0,7a1774f35011e44f39d6fd30316c340f4f4776ad,ccf63e2df1a50e809840bd6d5b50597131ea24ae,362115a80cd1f86b1c6d7efa62c14b0560215826,b7e98360ee943a2febc7f128159af614480a5797,74f86766d0cd3ba9d4f14c4d82957bfd4f7c73e3","2024-04-23","2024-03-21","2024-03-21",499,531,531,"ec03b12c600ba899d1a35b6f63bc45bb594c1e88",""
"react-router-6.30.1/.github/workflows/deduplicate-lock-file.yml","Mark Dalgleish",1,"12afb2efdc8408bd9e87e03f8fd16dd21ef1b233","2024-03-21","2024-03-21","2024-03-21",532,531,531,"12afb2efdc8408bd9e87e03f8fd16dd21ef1b233",""
"react-router-6.30.1/.github/workflows/deduplicate-lock-file.yml","Michaël De Boey",1,"3d4868b77627687db4590833efe28624c72063b7","2023-06-15","2024-03-21","2024-03-21",812,531,531,"3d4868b77627687db4590833efe28624c72063b7",""
"react-router-6.30.1/.github/workflows/format.yml","Matt Brophy",13,"99fd78e69c4453b1e029fcaa83d231fb87c4a4f2,12aa08a8756e5af0fdc2ae4eda0ae061cf713311,09024c8a82932bb8b2f1cd8bf3a08222523c9013,13a41660de3924f72dbf5b2b8c187f919a294062,4ccdc11af97186a2b624519d646e1efadd2c33d5,2cd19443cb772f2b10c4858a40dc9343546c5b5f,74f86766d0cd3ba9d4f14c4d82957bfd4f7c73e3,362115a80cd1f86b1c6d7efa62c14b0560215826,c951e7c070c0b52ceedc5ce081808aa490d5e3b3,b7e98360ee943a2febc7f128159af614480a5797,06343d4374fe704d1706ada952a43c32000e3dbf,b267a1cf1fe688809f3a57ef35f4467866fdada0,ec03b12c600ba899d1a35b6f63bc45bb594c1e88","2024-04-23","2021-12-09","2024-04-23",499,1364,498,"ec03b12c600ba899d1a35b6f63bc45bb594c1e88",""
"react-router-6.30.1/.github/workflows/format.yml","Logan McAnsh",3,"55207bc0e94c39a1dda1be6527a059ef07955480,5f212eb8957e94af578dd2b3b040f7c14d2deff1,876bdf457092d0a7c079a85049606c1fa323ffda","2022-02-22","2021-12-09","2024-04-23",1290,1364,498,"876bdf457092d0a7c079a85049606c1fa323ffda",""
"react-router-6.30.1/.github/workflows/format.yml","Michaël De Boey",2,"9d0eff14b6a6fe69f97ce4461857bdcba650dd21,095ee7faa24217009c68a42eb127f52ceb858cf0","2023-04-26","2021-12-09","2024-04-23",862,1364,498,"9d0eff14b6a6fe69f97ce4461857bdcba650dd21",""
"react-router-6.30.1/.github/workflows/format.yml","laohan",1,"17f8e8e977110e0f2e3b9fac0310ad2b16bb5de0","2021-12-10","2021-12-09","2024-04-23",1364,1364,498,"17f8e8e977110e0f2e3b9fac0310ad2b16bb5de0",""
"react-router-6.30.1/.github/workflows/format.yml","Chance Strickland",1,"e2712c4e4001abc53ee9a148d22f41828c8279b6","2022-02-28","2021-12-09","2024-04-23",1284,1364,498,"e2712c4e4001abc53ee9a148d22f41828c8279b6",""
"react-router-6.30.1/.github/workflows/format.yml","Pedro Cattori",1,"c6c8c3bfe4bce8ce53e61cee5542d88363593a93","2022-12-07","2021-12-09","2024-04-23",1002,1364,498,"c6c8c3bfe4bce8ce53e61cee5542d88363593a93",""
"react-router-6.30.1/.github/workflows/format.yml","Mark Dalgleish",1,"12afb2efdc8408bd9e87e03f8fd16dd21ef1b233","2024-03-21","2021-12-09","2024-04-23",532,1364,498,"12afb2efdc8408bd9e87e03f8fd16dd21ef1b233",""
"react-router-6.30.1/.github/workflows/no-response.yml","Matt Brophy",10,"12aa08a8756e5af0fdc2ae4eda0ae061cf713311,09024c8a82932bb8b2f1cd8bf3a08222523c9013,11156ac7f3d7c1c557c67cc449ecbf9bd5c6a4ca,82441db0e84db87e35f05636acd73f87c7ae2ed8,da544e195545fb4f88f7a559b776ef831e1da596,a44859fbd800e45c1a2523b6e1fd33b3d76811f6,0252132bb7352d685609cb5d7b99fe632f731876,fdb90690cb74b1060f9e9de550520f30f9c2ef08,4ccdc11af97186a2b624519d646e1efadd2c33d5,13a41660de3924f72dbf5b2b8c187f919a294062","2023-05-03","2022-05-27","2023-05-03",855,1196,854,"fdb90690cb74b1060f9e9de550520f30f9c2ef08",""
"react-router-6.30.1/.github/workflows/no-response.yml","Ryan Florence",2,"9d75bfc316d41d3674ab9c63114df7bcaf130c77,715dd233bb57a65c563edd52c4ccd63f37745ddb","2022-05-27","2022-05-27","2023-05-03",1196,1196,854,"9d75bfc316d41d3674ab9c63114df7bcaf130c77",""
"react-router-6.30.1/.github/workflows/no-response.yml","Michaël De Boey",2,"9d0eff14b6a6fe69f97ce4461857bdcba650dd21,606bda51ef6532224bfee2a806988de29497bded","2023-04-17","2022-05-27","2023-05-03",871,1196,854,"9d0eff14b6a6fe69f97ce4461857bdcba650dd21",""
"react-router-6.30.1/.github/workflows/no-response.yml","dependabot[bot]",2,"3204964fe84a6c85dd9e6847022f8590f3070855,79dbd38daa19c5f7446f2ecfbc80db83e5a8103c","2023-03-23","2022-05-27","2023-05-03",896,1196,854,"79dbd38daa19c5f7446f2ecfbc80db83e5a8103c",""
"react-router-6.30.1/.github/workflows/no-response.yml","Pedro Cattori",1,"c6c8c3bfe4bce8ce53e61cee5542d88363593a93","2022-12-07","2022-05-27","2023-05-03",1002,1196,854,"c6c8c3bfe4bce8ce53e61cee5542d88363593a93",""
"react-router-6.30.1/.github/workflows/no-response.yml","Mehdi Achour",1,"656ebc3c987de5d56d6ac62beb07e18ef6e68381","2023-04-30","2022-05-27","2023-05-03",858,1196,854,"656ebc3c987de5d56d6ac62beb07e18ef6e68381",""
"react-router-6.30.1/.github/workflows/release-comments.yml","Matt Brophy",12,"721bee06b9085c57f20c9333cdd327ea81f0376a,c75df8790b4630f6d0842b679487f09fe215259f,4372b39a3b63bb8837f801441b466df1890af387,3778eac089736d37ccb10a807386bae654b6316d,a44859fbd800e45c1a2523b6e1fd33b3d76811f6,86f7206fa7c81881f625139dc42bc954d657ed95,f852c29431161878eaa5c9ead75cae6ef799c82b,0252132bb7352d685609cb5d7b99fe632f731876,fdb90690cb74b1060f9e9de550520f30f9c2ef08,b7e98360ee943a2febc7f128159af614480a5797,74f86766d0cd3ba9d4f14c4d82957bfd4f7c73e3,362115a80cd1f86b1c6d7efa62c14b0560215826","2024-02-27","2022-06-22","2024-02-27",555,1169,554,"fdb90690cb74b1060f9e9de550520f30f9c2ef08",""
"react-router-6.30.1/.github/workflows/release-comments.yml","Logan McAnsh",6,"1b636aa82456f33f2d39f5887efcb0bb121a0d92,55cb5a10bccb0137cf833256cbded989848ea60f,c92a99df54abf084db1fd875904cc116ccd676db,6120207a328740a226c462d87be479b7c26b9574,a5e3ca647d733211599310626366e75b1ee228a7,bdee9274b9e46ab4775ceb3b6af1d934d86006c3","2023-05-04","2022-06-22","2024-02-27",854,1169,554,"c92a99df54abf084db1fd875904cc116ccd676db",""
"react-router-6.30.1/.github/workflows/release-comments.yml","Chance Strickland",3,"f3009f5536b6bb3354bfe91d5ff02dd2fae91285,892238bee052177e78012167c088290b06400206,558fb81772523191349d6fb5b504871c6457c605","2022-10-06","2022-06-22","2024-02-27",1064,1169,554,"f3009f5536b6bb3354bfe91d5ff02dd2fae91285",""
"react-router-6.30.1/.github/workflows/release-comments.yml","Pedro Cattori",1,"c6c8c3bfe4bce8ce53e61cee5542d88363593a93","2022-12-07","2022-06-22","2024-02-27",1002,1169,554,"c6c8c3bfe4bce8ce53e61cee5542d88363593a93",""
"react-router-6.30.1/.github/workflows/release-comments.yml","dependabot[bot]",1,"57799bdb62a06d56612a89e77c157db6de9bf1ac","2023-03-29","2022-06-22","2024-02-27",890,1169,554,"57799bdb62a06d56612a89e77c157db6de9bf1ac",""
"react-router-6.30.1/.github/workflows/release-experimental.yml","Matt Brophy",13,"721bee06b9085c57f20c9333cdd327ea81f0376a,12aa08a8756e5af0fdc2ae4eda0ae061cf713311,09024c8a82932bb8b2f1cd8bf3a08222523c9013,74f86766d0cd3ba9d4f14c4d82957bfd4f7c73e3,b7e98360ee943a2febc7f128159af614480a5797,362115a80cd1f86b1c6d7efa62c14b0560215826,ec03b12c600ba899d1a35b6f63bc45bb594c1e88,b267a1cf1fe688809f3a57ef35f4467866fdada0,b000b21594bdb8332efd5b4c01d0ec6ae9adeb55,58dcfbb97db73a6d29f12a9ab8567540b8e9a24b,eca6c0cb0ef5a45923aa6cbe754ff9ff924c6425,4d022efee6cb7055e68b06a49ce5057befb2f465,e1311612e0c3c8bb347097514e34d0426ab3153d","2024-07-16","2022-06-14","2024-07-16",415,1177,414,"eca6c0cb0ef5a45923aa6cbe754ff9ff924c6425",""
"react-router-6.30.1/.github/workflows/release-experimental.yml","Chance Strickland",1,"f264d828939e3ae74a6ca47e40d4c4b2fd027e8e","2022-06-14","2022-06-14","2024-07-16",1178,1177,414,"f264d828939e3ae74a6ca47e40d4c4b2fd027e8e",""
"react-router-6.30.1/.github/workflows/release-experimental.yml","Remix Run Bot",1,"c70304e9b73603c153a059e2bec67f51d4423a43","2022-06-14","2022-06-14","2024-07-16",1178,1177,414,"c70304e9b73603c153a059e2bec67f51d4423a43",""
"react-router-6.30.1/.github/workflows/release-experimental.yml","Michaël De Boey",1,"9d0eff14b6a6fe69f97ce4461857bdcba650dd21","2022-11-23","2022-06-14","2024-07-16",1016,1177,414,"9d0eff14b6a6fe69f97ce4461857bdcba650dd21",""
"react-router-6.30.1/.github/workflows/release-experimental.yml","Pedro Cattori",1,"c6c8c3bfe4bce8ce53e61cee5542d88363593a93","2022-12-07","2022-06-14","2024-07-16",1002,1177,414,"c6c8c3bfe4bce8ce53e61cee5542d88363593a93",""
"react-router-6.30.1/.github/workflows/release-experimental.yml","Mark Dalgleish",1,"12afb2efdc8408bd9e87e03f8fd16dd21ef1b233","2024-03-21","2022-06-14","2024-07-16",532,1177,414,"12afb2efdc8408bd9e87e03f8fd16dd21ef1b233",""
"react-router-6.30.1/.github/workflows/release-nightly.yml","Matt Brophy",4,"bfe61136a6fc4e14fd067102065bad93725a8fb5,5920ded32c747fe00de8f6127fe31c5579de22b7,fa256911d64a0ce07ee46fa0e598ff734842f622,de4e3662f6b3897e72e33420eed15b994c99c671","2024-08-01","2024-05-10","2024-08-01",399,481,399,"fa256911d64a0ce07ee46fa0e598ff734842f622",""
"react-router-6.30.1/.github/workflows/support.yml","Matt Brophy",4,"09024c8a82932bb8b2f1cd8bf3a08222523c9013,0e4c524b329bf9641ccfc85da95bcde708bc56ca,fca5e55122ee717afac9da1020861a68d0b6425b,075a2e0bd3937241c33dd4ef65d79b719e24c1a9","2023-01-26","2021-10-16","2023-01-26",952,1418,951,"fca5e55122ee717afac9da1020861a68d0b6425b",""
"react-router-6.30.1/.github/workflows/support.yml","Michael Jackson",2,"3a03548f5f6f9ba9e02e5778b5cce18ce3964cd0,fdb12c7bb3823c2a3819cb587c46e5bbf90e4532","2021-10-21","2021-10-16","2023-01-26",1414,1418,951,"fdb12c7bb3823c2a3819cb587c46e5bbf90e4532",""
"react-router-6.30.1/.github/workflows/support.yml","Tim Dorr",2,"69dcbf6c239333b74c6ca6b681f40d0ffcee8825,385f5b3a78731009841300e8b39cf4a7e01a5157","2021-10-19","2021-10-16","2023-01-26",1416,1418,951,"69dcbf6c239333b74c6ca6b681f40d0ffcee8825",""
"react-router-6.30.1/.github/workflows/support.yml","dependabot[bot]",1,"19ee7f83d68eb79240c1159b3576eebf9c6b3c36","2022-12-05","2021-10-16","2023-01-26",1004,1418,951,"19ee7f83d68eb79240c1159b3576eebf9c6b3c36",""
"react-router-6.30.1/.github/workflows/support.yml","Pedro Cattori",1,"c6c8c3bfe4bce8ce53e61cee5542d88363593a93","2022-12-07","2021-10-16","2023-01-26",1002,1418,951,"c6c8c3bfe4bce8ce53e61cee5542d88363593a93",""
"react-router-6.30.1/.github/workflows/support.yml","Mehdi Achour",1,"0df3a5b565650b022bb05fde16ed04955d6de782","2023-01-18","2021-10-16","2023-01-26",960,1418,951,"0df3a5b565650b022bb05fde16ed04955d6de782",""
"react-router-6.30.1/.github/workflows/test.yml","Matt Brophy",21,"b267a1cf1fe688809f3a57ef35f4467866fdada0,721bee06b9085c57f20c9333cdd327ea81f0376a,ec03b12c600ba899d1a35b6f63bc45bb594c1e88,b7e98360ee943a2febc7f128159af614480a5797,74f86766d0cd3ba9d4f14c4d82957bfd4f7c73e3,362115a80cd1f86b1c6d7efa62c14b0560215826,ccf63e2df1a50e809840bd6d5b50597131ea24ae,c8c417dc6ca66bb16f4b0e52fd556b3ff90ff2b7,6acd1b0ee3d28186b13d1a556ced5aa1fa3ea13b,a3b21eb301b336bfb7645ba11d8b96eed9fbefd6,7a1774f35011e44f39d6fd30316c340f4f4776ad,13a41660de3924f72dbf5b2b8c187f919a294062,fdb90690cb74b1060f9e9de550520f30f9c2ef08,8b6b13d088ae2dc133069f0248c984024a0b4bab,4ccdc11af97186a2b624519d646e1efadd2c33d5,2cd19443cb772f2b10c4858a40dc9343546c5b5f,aa453fdd88869ccc0b2da3c1911eab1852c6e668,a44859fbd800e45c1a2523b6e1fd33b3d76811f6,f7f551963f056f1ace884fe4bd5dcaa8ae65ca50,09024c8a82932bb8b2f1cd8bf3a08222523c9013,12aa08a8756e5af0fdc2ae4eda0ae061cf713311","2024-04-23","2021-08-13","2024-04-23",499,1483,498,"fdb90690cb74b1060f9e9de550520f30f9c2ef08",""
"react-router-6.30.1/.github/workflows/test.yml","Michael Jackson",5,"c75229fea8b1f8a4642f4d0256ef567dcd7b0a63,3a03548f5f6f9ba9e02e5778b5cce18ce3964cd0,d234007959f0ce36350d462a003fabbee7aaeb84,fdb12c7bb3823c2a3819cb587c46e5bbf90e4532,d7ec4aaad0f867085a6fc5e9a74c72e23bb0791c","2021-10-21","2021-08-13","2024-04-23",1414,1483,498,"fdb12c7bb3823c2a3819cb587c46e5bbf90e4532",""
"react-router-6.30.1/.github/workflows/test.yml","Logan McAnsh",5,"464264a0b11cd23fa15d382cf996816d8011de63,c8b7d153f12b36669ad42a538f492106f75d3d02,55207bc0e94c39a1dda1be6527a059ef07955480,7a81eb736d476dd7643ffb7eb2b45cbd9795e1ba,4c789a9d376c910c04fc4651827d74f1e22bf4ba","2023-04-26","2021-08-13","2024-04-23",862,1483,498,"c8b7d153f12b36669ad42a538f492106f75d3d02",""
"react-router-6.30.1/.github/workflows/test.yml","Chance Strickland",3,"72b83b7ae51b386c574ea207f96d6e667ab33921,44d5dc644bb7e7f3a13412a0541cf690eab89de2,997b4d67e506d39ac6571cb369d6d2d6b3dda557","2021-12-10","2021-08-13","2024-04-23",1364,1483,498,"997b4d67e506d39ac6571cb369d6d2d6b3dda557",""
"react-router-6.30.1/.github/workflows/test.yml","Tim Dorr",3,"f695ec6ce39100cbca9d7befc848fe7176e718c4,d7e8fb2b89b696c4b1a2b782a9e66cc77c33b015,029034a366674ceb877179aff320c8ac639db9ea","2021-10-21","2021-08-13","2024-04-23",1414,1483,498,"f695ec6ce39100cbca9d7befc848fe7176e718c4",""
"react-router-6.30.1/.github/workflows/test.yml","Michaël De Boey",2,"095ee7faa24217009c68a42eb127f52ceb858cf0,9d0eff14b6a6fe69f97ce4461857bdcba650dd21","2023-04-26","2021-08-13","2024-04-23",862,1483,498,"9d0eff14b6a6fe69f97ce4461857bdcba650dd21",""
"react-router-6.30.1/.github/workflows/test.yml","laohan",1,"17f8e8e977110e0f2e3b9fac0310ad2b16bb5de0","2021-12-10","2021-08-13","2024-04-23",1364,1483,498,"17f8e8e977110e0f2e3b9fac0310ad2b16bb5de0",""
"react-router-6.30.1/.github/workflows/test.yml","Jon Koops",1,"d02f13cff0b0a5470be994d7b79c26635bb62e5a","2021-12-03","2021-08-13","2024-04-23",1371,1483,498,"d02f13cff0b0a5470be994d7b79c26635bb62e5a",""
"react-router-6.30.1/.github/workflows/test.yml","Mark Dalgleish",1,"12afb2efdc8408bd9e87e03f8fd16dd21ef1b233","2024-03-21","2021-08-13","2024-04-23",532,1483,498,"12afb2efdc8408bd9e87e03f8fd16dd21ef1b233",""
"react-router-6.30.1/.github/workflows/test.yml","Pedro Cattori",1,"c6c8c3bfe4bce8ce53e61cee5542d88363593a93","2022-12-07","2021-08-13","2024-04-23",1002,1483,498,"c6c8c3bfe4bce8ce53e61cee5542d88363593a93",""
"react-router-6.30.1/.npmrc","Matt Brophy",2,"ec03b12c600ba899d1a35b6f63bc45bb594c1e88,b267a1cf1fe688809f3a57ef35f4467866fdada0","2024-04-23","2024-03-21","2024-03-21",499,531,531,"ec03b12c600ba899d1a35b6f63bc45bb594c1e88",""
"react-router-6.30.1/.npmrc","Mark Dalgleish",1,"12afb2efdc8408bd9e87e03f8fd16dd21ef1b233","2024-03-21","2024-03-21","2024-03-21",532,531,531,"12afb2efdc8408bd9e87e03f8fd16dd21ef1b233",""
"react-router-6.30.1/.nvmrc","Matt Brophy",4,"721bee06b9085c57f20c9333cdd327ea81f0376a,74f86766d0cd3ba9d4f14c4d82957bfd4f7c73e3,362115a80cd1f86b1c6d7efa62c14b0560215826,b7e98360ee943a2febc7f128159af614480a5797","2024-02-27","2022-06-14","2024-02-27",555,1177,554,"b7e98360ee943a2febc7f128159af614480a5797",""
"react-router-6.30.1/.nvmrc","Chance Strickland",1,"f264d828939e3ae74a6ca47e40d4c4b2fd027e8e","2022-06-14","2022-06-14","2024-02-27",1178,1177,554,"f264d828939e3ae74a6ca47e40d4c4b2fd027e8e",""
"react-router-6.30.1/CLA.md","Logan McAnsh",1,"02fcd50ba6829972bc42b140f90a63443dfbd27e","2022-01-04","2022-01-04","2022-01-04",1339,1338,1338,"02fcd50ba6829972bc42b140f90a63443dfbd27e",""
"react-router-6.30.1/CLA.md","Chance Strickland",1,"e2712c4e4001abc53ee9a148d22f41828c8279b6","2022-02-28","2022-01-04","2022-01-04",1284,1338,1338,"e2712c4e4001abc53ee9a148d22f41828c8279b6",""
