"filePath","author","commitCount","commitHashes","lastCommitDate","lastCreationDate","lastModificationDate","daysSinceLastCommit","daysSinceLastCreation","daysSinceLastModification","maxCommitSha","Source Cypher File: GitLog/List_git_files_with_commit_statistics_by_author.cypher"
"react-router-6.30.2/.github/ISSUE_TEMPLATE/bug_report.yml","Pedro Cattori",1,"c6c8c3bfe4bce8ce53e61cee5542d88363593a93","2022-12-07","2021-11-05","2024-10-17",1097,1493,416,"c6c8c3bfe4bce8ce53e61cee5542d88363593a93",""
"react-router-6.30.2/.github/ISSUE_TEMPLATE/bug_report.yml","Michaël De Boey",1,"37f2d36948ed1e0751751acf62cab391b22c0c9c","2022-11-28","2021-11-05","2024-10-17",1106,1493,416,"37f2d36948ed1e0751751acf62cab391b22c0c9c",""
"react-router-6.30.2/.github/ISSUE_TEMPLATE/bug_report.yml","engpetermwangi",1,"6a6bf0ceedf7fc19c1f64e3b3da4e1c202f97328","2022-11-27","2021-11-05","2024-10-17",1107,1493,416,"6a6bf0ceedf7fc19c1f64e3b3da4e1c202f97328",""
"react-router-6.30.2/.github/ISSUE_TEMPLATE/bug_report.yml","Minami",1,"7776b2bb6826e5653ac29773806ee1706f38c31c","2022-05-18","2021-11-05","2024-10-17",1300,1493,416,"7776b2bb6826e5653ac29773806ee1706f38c31c",""
"react-router-6.30.2/.github/ISSUE_TEMPLATE/bug_report.yml","Ryan Florence",1,"93c879db0cac28a2cb8b2f6b9b39e7f35b2084b8","2022-05-19","2021-11-05","2024-10-17",1299,1493,416,"93c879db0cac28a2cb8b2f6b9b39e7f35b2084b8",""
"react-router-6.30.2/.github/ISSUE_TEMPLATE/bug_report.yml","Ryan Mann",1,"423c8dcc750b30c7ea2f1de4f9c15a8d79232d89","2022-03-20","2021-11-05","2024-10-17",1359,1493,416,"423c8dcc750b30c7ea2f1de4f9c15a8d79232d89",""
"react-router-6.30.2/.github/ISSUE_TEMPLATE/bug_report.yml","Michael Jackson",1,"e4c57852b3c4b1e8e7e638d91e0763189f350cb0","2021-11-05","2021-11-05","2024-10-17",1494,1493,416,"e4c57852b3c4b1e8e7e638d91e0763189f350cb0",""
"react-router-6.30.2/.github/ISSUE_TEMPLATE/config.yml","Matt Brophy",5,"6585c8396085b75c7674e3dd1bacde3541b0f539,7b7498e4b7e1fff895d7aab512d11b57fecbdd37,482b6a2902dc346b350a3c2d4fcac4e6048ee0cf,0eeab90895abe77707e1c007424d1aa32fa163a4,15ad8d531fae7cd3e2d2038cf3c29595d7812ee1","2023-01-18","2021-11-05","2023-01-18",1055,1493,1054,"7b7498e4b7e1fff895d7aab512d11b57fecbdd37",""
"react-router-6.30.2/.github/ISSUE_TEMPLATE/config.yml","Michael Jackson",1,"e4c57852b3c4b1e8e7e638d91e0763189f350cb0","2021-11-05","2021-11-05","2023-01-18",1494,1493,1054,"e4c57852b3c4b1e8e7e638d91e0763189f350cb0",""
"react-router-6.30.2/.github/ISSUE_TEMPLATE/config.yml","Tim Dorr",1,"2375e7956873a311edf8985714e104cdbc0ecb80","2021-11-05","2021-11-05","2023-01-18",1494,1493,1054,"2375e7956873a311edf8985714e104cdbc0ecb80",""
"react-router-6.30.2/.github/ISSUE_TEMPLATE/config.yml","Chance Strickland",1,"0079767bcc93ae543b5c2511f6c6f5f5b8c22f7c","2023-01-13","2021-11-05","2023-01-18",1060,1493,1054,"0079767bcc93ae543b5c2511f6c6f5f5b8c22f7c",""
"react-router-6.30.2/.github/ISSUE_TEMPLATE/documentation_isse.yml","Matt Brophy",5,"482b6a2902dc346b350a3c2d4fcac4e6048ee0cf,953948ac3b53ac49fdd8028e10acab2587279355,6585c8396085b75c7674e3dd1bacde3541b0f539,7b7498e4b7e1fff895d7aab512d11b57fecbdd37,15ad8d531fae7cd3e2d2038cf3c29595d7812ee1","2023-01-18","2023-01-11","2023-01-11",1055,1061,1061,"953948ac3b53ac49fdd8028e10acab2587279355",""
"react-router-6.30.2/.github/ISSUE_TEMPLATE/documentation_isse.yml","Chance Strickland",1,"0079767bcc93ae543b5c2511f6c6f5f5b8c22f7c","2023-01-13","2023-01-11","2023-01-11",1060,1061,1061,"0079767bcc93ae543b5c2511f6c6f5f5b8c22f7c",""
"react-router-6.30.2/.github/dependabot.yml","Matt Brophy",2,"12aa08a8756e5af0fdc2ae4eda0ae061cf713311,09024c8a82932bb8b2f1cd8bf3a08222523c9013","2022-12-07","2022-11-23","2022-11-23",1097,1110,1110,"12aa08a8756e5af0fdc2ae4eda0ae061cf713311",""
"react-router-6.30.2/.github/dependabot.yml","Michaël De Boey",1,"7ce12aa60d2918543f9d0619eac1da8370e96a2b","2022-11-23","2022-11-23","2022-11-23",1111,1110,1110,"7ce12aa60d2918543f9d0619eac1da8370e96a2b",""
"react-router-6.30.2/.github/dependabot.yml","Pedro Cattori",1,"c6c8c3bfe4bce8ce53e61cee5542d88363593a93","2022-12-07","2022-11-23","2022-11-23",1097,1110,1110,"c6c8c3bfe4bce8ce53e61cee5542d88363593a93",""
"react-router-6.30.2/.github/workflows/deduplicate-lock-file.yml","Matt Brophy",7,"ec03b12c600ba899d1a35b6f63bc45bb594c1e88,b267a1cf1fe688809f3a57ef35f4467866fdada0,ccf63e2df1a50e809840bd6d5b50597131ea24ae,7a1774f35011e44f39d6fd30316c340f4f4776ad,b7e98360ee943a2febc7f128159af614480a5797,362115a80cd1f86b1c6d7efa62c14b0560215826,74f86766d0cd3ba9d4f14c4d82957bfd4f7c73e3","2024-04-23","2024-03-21","2024-03-21",594,626,626,"ec03b12c600ba899d1a35b6f63bc45bb594c1e88",""
"react-router-6.30.2/.github/workflows/deduplicate-lock-file.yml","Mark Dalgleish",1,"12afb2efdc8408bd9e87e03f8fd16dd21ef1b233","2024-03-21","2024-03-21","2024-03-21",627,626,626,"12afb2efdc8408bd9e87e03f8fd16dd21ef1b233",""
"react-router-6.30.2/.github/workflows/deduplicate-lock-file.yml","Michaël De Boey",1,"3d4868b77627687db4590833efe28624c72063b7","2023-06-15","2024-03-21","2024-03-21",907,626,626,"3d4868b77627687db4590833efe28624c72063b7",""
"react-router-6.30.2/.github/workflows/format.yml","Matt Brophy",13,"b267a1cf1fe688809f3a57ef35f4467866fdada0,ec03b12c600ba899d1a35b6f63bc45bb594c1e88,74f86766d0cd3ba9d4f14c4d82957bfd4f7c73e3,362115a80cd1f86b1c6d7efa62c14b0560215826,c951e7c070c0b52ceedc5ce081808aa490d5e3b3,06343d4374fe704d1706ada952a43c32000e3dbf,b7e98360ee943a2febc7f128159af614480a5797,13a41660de3924f72dbf5b2b8c187f919a294062,2cd19443cb772f2b10c4858a40dc9343546c5b5f,4ccdc11af97186a2b624519d646e1efadd2c33d5,09024c8a82932bb8b2f1cd8bf3a08222523c9013,12aa08a8756e5af0fdc2ae4eda0ae061cf713311,99fd78e69c4453b1e029fcaa83d231fb87c4a4f2","2024-04-23","2021-12-09","2024-04-23",594,1459,593,"ec03b12c600ba899d1a35b6f63bc45bb594c1e88",""
"react-router-6.30.2/.github/workflows/format.yml","Logan McAnsh",3,"55207bc0e94c39a1dda1be6527a059ef07955480,876bdf457092d0a7c079a85049606c1fa323ffda,5f212eb8957e94af578dd2b3b040f7c14d2deff1","2022-02-22","2021-12-09","2024-04-23",1385,1459,593,"876bdf457092d0a7c079a85049606c1fa323ffda",""
"react-router-6.30.2/.github/workflows/format.yml","Michaël De Boey",2,"095ee7faa24217009c68a42eb127f52ceb858cf0,9d0eff14b6a6fe69f97ce4461857bdcba650dd21","2023-04-26","2021-12-09","2024-04-23",957,1459,593,"9d0eff14b6a6fe69f97ce4461857bdcba650dd21",""
"react-router-6.30.2/.github/workflows/format.yml","Mark Dalgleish",1,"12afb2efdc8408bd9e87e03f8fd16dd21ef1b233","2024-03-21","2021-12-09","2024-04-23",627,1459,593,"12afb2efdc8408bd9e87e03f8fd16dd21ef1b233",""
"react-router-6.30.2/.github/workflows/format.yml","Pedro Cattori",1,"c6c8c3bfe4bce8ce53e61cee5542d88363593a93","2022-12-07","2021-12-09","2024-04-23",1097,1459,593,"c6c8c3bfe4bce8ce53e61cee5542d88363593a93",""
"react-router-6.30.2/.github/workflows/format.yml","Chance Strickland",1,"e2712c4e4001abc53ee9a148d22f41828c8279b6","2022-02-28","2021-12-09","2024-04-23",1379,1459,593,"e2712c4e4001abc53ee9a148d22f41828c8279b6",""
"react-router-6.30.2/.github/workflows/format.yml","laohan",1,"17f8e8e977110e0f2e3b9fac0310ad2b16bb5de0","2021-12-10","2021-12-09","2024-04-23",1459,1459,593,"17f8e8e977110e0f2e3b9fac0310ad2b16bb5de0",""
"react-router-6.30.2/.github/workflows/no-response.yml","Matt Brophy",10,"12aa08a8756e5af0fdc2ae4eda0ae061cf713311,11156ac7f3d7c1c557c67cc449ecbf9bd5c6a4ca,82441db0e84db87e35f05636acd73f87c7ae2ed8,da544e195545fb4f88f7a559b776ef831e1da596,09024c8a82932bb8b2f1cd8bf3a08222523c9013,a44859fbd800e45c1a2523b6e1fd33b3d76811f6,fdb90690cb74b1060f9e9de550520f30f9c2ef08,13a41660de3924f72dbf5b2b8c187f919a294062,4ccdc11af97186a2b624519d646e1efadd2c33d5,0252132bb7352d685609cb5d7b99fe632f731876","2023-05-03","2022-05-27","2023-05-03",950,1291,949,"fdb90690cb74b1060f9e9de550520f30f9c2ef08",""
"react-router-6.30.2/.github/workflows/no-response.yml","Ryan Florence",2,"9d75bfc316d41d3674ab9c63114df7bcaf130c77,715dd233bb57a65c563edd52c4ccd63f37745ddb","2022-05-27","2022-05-27","2023-05-03",1291,1291,949,"9d75bfc316d41d3674ab9c63114df7bcaf130c77",""
"react-router-6.30.2/.github/workflows/no-response.yml","Michaël De Boey",2,"9d0eff14b6a6fe69f97ce4461857bdcba650dd21,606bda51ef6532224bfee2a806988de29497bded","2023-04-17","2022-05-27","2023-05-03",966,1291,949,"9d0eff14b6a6fe69f97ce4461857bdcba650dd21",""
"react-router-6.30.2/.github/workflows/no-response.yml","dependabot[bot]",2,"3204964fe84a6c85dd9e6847022f8590f3070855,79dbd38daa19c5f7446f2ecfbc80db83e5a8103c","2023-03-23","2022-05-27","2023-05-03",991,1291,949,"79dbd38daa19c5f7446f2ecfbc80db83e5a8103c",""
"react-router-6.30.2/.github/workflows/no-response.yml","Pedro Cattori",1,"c6c8c3bfe4bce8ce53e61cee5542d88363593a93","2022-12-07","2022-05-27","2023-05-03",1097,1291,949,"c6c8c3bfe4bce8ce53e61cee5542d88363593a93",""
"react-router-6.30.2/.github/workflows/no-response.yml","Mehdi Achour",1,"656ebc3c987de5d56d6ac62beb07e18ef6e68381","2023-04-30","2022-05-27","2023-05-03",953,1291,949,"656ebc3c987de5d56d6ac62beb07e18ef6e68381",""
"react-router-6.30.2/.github/workflows/support.yml","Matt Brophy",4,"09024c8a82932bb8b2f1cd8bf3a08222523c9013,0e4c524b329bf9641ccfc85da95bcde708bc56ca,075a2e0bd3937241c33dd4ef65d79b719e24c1a9,fca5e55122ee717afac9da1020861a68d0b6425b","2023-01-26","2021-10-16","2023-01-26",1047,1513,1046,"fca5e55122ee717afac9da1020861a68d0b6425b",""
"react-router-6.30.2/.github/workflows/support.yml","Michael Jackson",2,"3a03548f5f6f9ba9e02e5778b5cce18ce3964cd0,fdb12c7bb3823c2a3819cb587c46e5bbf90e4532","2021-10-21","2021-10-16","2023-01-26",1509,1513,1046,"fdb12c7bb3823c2a3819cb587c46e5bbf90e4532",""
"react-router-6.30.2/.github/workflows/support.yml","Tim Dorr",2,"385f5b3a78731009841300e8b39cf4a7e01a5157,69dcbf6c239333b74c6ca6b681f40d0ffcee8825","2021-10-19","2021-10-16","2023-01-26",1511,1513,1046,"69dcbf6c239333b74c6ca6b681f40d0ffcee8825",""
"react-router-6.30.2/.github/workflows/support.yml","dependabot[bot]",1,"19ee7f83d68eb79240c1159b3576eebf9c6b3c36","2022-12-05","2021-10-16","2023-01-26",1099,1513,1046,"19ee7f83d68eb79240c1159b3576eebf9c6b3c36",""
"react-router-6.30.2/.github/workflows/support.yml","Pedro Cattori",1,"c6c8c3bfe4bce8ce53e61cee5542d88363593a93","2022-12-07","2021-10-16","2023-01-26",1097,1513,1046,"c6c8c3bfe4bce8ce53e61cee5542d88363593a93",""
"react-router-6.30.2/.github/workflows/support.yml","Mehdi Achour",1,"0df3a5b565650b022bb05fde16ed04955d6de782","2023-01-18","2021-10-16","2023-01-26",1055,1513,1046,"0df3a5b565650b022bb05fde16ed04955d6de782",""
"react-router-6.30.2/.github/workflows/test.yml","Matt Brophy",21,"12aa08a8756e5af0fdc2ae4eda0ae061cf713311,721bee06b9085c57f20c9333cdd327ea81f0376a,b267a1cf1fe688809f3a57ef35f4467866fdada0,ec03b12c600ba899d1a35b6f63bc45bb594c1e88,74f86766d0cd3ba9d4f14c4d82957bfd4f7c73e3,b7e98360ee943a2febc7f128159af614480a5797,362115a80cd1f86b1c6d7efa62c14b0560215826,7a1774f35011e44f39d6fd30316c340f4f4776ad,6acd1b0ee3d28186b13d1a556ced5aa1fa3ea13b,ccf63e2df1a50e809840bd6d5b50597131ea24ae,a3b21eb301b336bfb7645ba11d8b96eed9fbefd6,c8c417dc6ca66bb16f4b0e52fd556b3ff90ff2b7,4ccdc11af97186a2b624519d646e1efadd2c33d5,fdb90690cb74b1060f9e9de550520f30f9c2ef08,8b6b13d088ae2dc133069f0248c984024a0b4bab,13a41660de3924f72dbf5b2b8c187f919a294062,2cd19443cb772f2b10c4858a40dc9343546c5b5f,aa453fdd88869ccc0b2da3c1911eab1852c6e668,f7f551963f056f1ace884fe4bd5dcaa8ae65ca50,a44859fbd800e45c1a2523b6e1fd33b3d76811f6,09024c8a82932bb8b2f1cd8bf3a08222523c9013","2024-04-23","2021-08-13","2024-04-23",594,1578,593,"fdb90690cb74b1060f9e9de550520f30f9c2ef08",""
"react-router-6.30.2/.github/workflows/test.yml","Logan McAnsh",5,"c8b7d153f12b36669ad42a538f492106f75d3d02,464264a0b11cd23fa15d382cf996816d8011de63,55207bc0e94c39a1dda1be6527a059ef07955480,7a81eb736d476dd7643ffb7eb2b45cbd9795e1ba,4c789a9d376c910c04fc4651827d74f1e22bf4ba","2023-04-26","2021-08-13","2024-04-23",957,1578,593,"c8b7d153f12b36669ad42a538f492106f75d3d02",""
"react-router-6.30.2/.github/workflows/test.yml","Michael Jackson",5,"c75229fea8b1f8a4642f4d0256ef567dcd7b0a63,d7ec4aaad0f867085a6fc5e9a74c72e23bb0791c,fdb12c7bb3823c2a3819cb587c46e5bbf90e4532,3a03548f5f6f9ba9e02e5778b5cce18ce3964cd0,d234007959f0ce36350d462a003fabbee7aaeb84","2021-10-21","2021-08-13","2024-04-23",1509,1578,593,"fdb12c7bb3823c2a3819cb587c46e5bbf90e4532",""
"react-router-6.30.2/.github/workflows/test.yml","Tim Dorr",3,"f695ec6ce39100cbca9d7befc848fe7176e718c4,029034a366674ceb877179aff320c8ac639db9ea,d7e8fb2b89b696c4b1a2b782a9e66cc77c33b015","2021-10-21","2021-08-13","2024-04-23",1509,1578,593,"f695ec6ce39100cbca9d7befc848fe7176e718c4",""
"react-router-6.30.2/.github/workflows/test.yml","Chance Strickland",3,"44d5dc644bb7e7f3a13412a0541cf690eab89de2,72b83b7ae51b386c574ea207f96d6e667ab33921,997b4d67e506d39ac6571cb369d6d2d6b3dda557","2021-12-10","2021-08-13","2024-04-23",1459,1578,593,"997b4d67e506d39ac6571cb369d6d2d6b3dda557",""
"react-router-6.30.2/.github/workflows/test.yml","Michaël De Boey",2,"095ee7faa24217009c68a42eb127f52ceb858cf0,9d0eff14b6a6fe69f97ce4461857bdcba650dd21","2023-04-26","2021-08-13","2024-04-23",957,1578,593,"9d0eff14b6a6fe69f97ce4461857bdcba650dd21",""
"react-router-6.30.2/.github/workflows/test.yml","laohan",1,"17f8e8e977110e0f2e3b9fac0310ad2b16bb5de0","2021-12-10","2021-08-13","2024-04-23",1459,1578,593,"17f8e8e977110e0f2e3b9fac0310ad2b16bb5de0",""
"react-router-6.30.2/.github/workflows/test.yml","Jon Koops",1,"d02f13cff0b0a5470be994d7b79c26635bb62e5a","2021-12-03","2021-08-13","2024-04-23",1466,1578,593,"d02f13cff0b0a5470be994d7b79c26635bb62e5a",""
"react-router-6.30.2/.github/workflows/test.yml","Mark Dalgleish",1,"12afb2efdc8408bd9e87e03f8fd16dd21ef1b233","2024-03-21","2021-08-13","2024-04-23",627,1578,593,"12afb2efdc8408bd9e87e03f8fd16dd21ef1b233",""
"react-router-6.30.2/.github/workflows/test.yml","Pedro Cattori",1,"c6c8c3bfe4bce8ce53e61cee5542d88363593a93","2022-12-07","2021-08-13","2024-04-23",1097,1578,593,"c6c8c3bfe4bce8ce53e61cee5542d88363593a93",""
"react-router-6.30.2/.npmrc","Matt Brophy",2,"ec03b12c600ba899d1a35b6f63bc45bb594c1e88,b267a1cf1fe688809f3a57ef35f4467866fdada0","2024-04-23","2024-03-21","2024-03-21",594,626,626,"ec03b12c600ba899d1a35b6f63bc45bb594c1e88",""
"react-router-6.30.2/.npmrc","Mark Dalgleish",1,"12afb2efdc8408bd9e87e03f8fd16dd21ef1b233","2024-03-21","2024-03-21","2024-03-21",627,626,626,"12afb2efdc8408bd9e87e03f8fd16dd21ef1b233",""
"react-router-6.30.2/.nvmrc","Matt Brophy",4,"721bee06b9085c57f20c9333cdd327ea81f0376a,74f86766d0cd3ba9d4f14c4d82957bfd4f7c73e3,b7e98360ee943a2febc7f128159af614480a5797,362115a80cd1f86b1c6d7efa62c14b0560215826","2024-02-27","2022-06-14","2024-02-27",650,1272,649,"b7e98360ee943a2febc7f128159af614480a5797",""
"react-router-6.30.2/.nvmrc","Chance Strickland",1,"f264d828939e3ae74a6ca47e40d4c4b2fd027e8e","2022-06-14","2022-06-14","2024-02-27",1273,1272,649,"f264d828939e3ae74a6ca47e40d4c4b2fd027e8e",""
"react-router-6.30.2/CLA.md","Logan McAnsh",1,"02fcd50ba6829972bc42b140f90a63443dfbd27e","2022-01-04","2022-01-04","2022-01-04",1434,1433,1433,"02fcd50ba6829972bc42b140f90a63443dfbd27e",""
"react-router-6.30.2/CLA.md","Chance Strickland",1,"e2712c4e4001abc53ee9a148d22f41828c8279b6","2022-02-28","2022-01-04","2022-01-04",1379,1433,1433,"e2712c4e4001abc53ee9a148d22f41828c8279b6",""
"react-router-6.30.2/DEVELOPMENT.md","Matt Brophy",40,"35a11363c60be20e11da853621a6304887abd14b,83596312efbc6400d6fe01be933cccba9202532b,721bee06b9085c57f20c9333cdd327ea81f0376a,7796d893566f11bd9cd9f7f47f0bd9ae09139485,3778eac089736d37ccb10a807386bae654b6316d,4372b39a3b63bb8837f801441b466df1890af387,718743e4b5b11d03745a3cf58b91fa8de39e3677,c522ece9ef3b6581b1155e3ef80945869ed6a254,eab6ced54e9337ee94435931dc0476c00d450498,36d2b38d8865ce980776bc391e81131ecdc7a11b,189602346afe2cf2b2146c08cd9ce05bf4c31128,918b15843c84a5315cf6adbc296c659205bba12e,ac2e096e3fe8a5f7d5bfb00bd8e43aa891350a34,2b843a6739c6807e683de9097e20909e78f0a1bd,c4fa61a7484b6f5fec33a8044cae5ee620b3ee95,746dc480bf496e5fa8a4fe45e4059bdedee2a5b6,00eec6c4ed7b4656d9937d2aefa55fe81cf24151,9f1db94cbb5e924d248dc8bb769df732652e4d0d,6120e4751db99b90d4205997899948e62f20fa86,2a4445bb8fbd1ad81ee61fc0bbcfaa0f030570ca,5944445f14c13cdf68c728133160b26d1cf357fd,627a6b29f0ada3de72ae6a69e9e5b75d050e10b7,90541d93858f986d05b50e286248629536663219,abfa7867d7ec60af160c50178496adffd3b4558c,a94e2379f01c3362b15b43d00e75a6d63131303f,ec03b12c600ba899d1a35b6f63bc45bb594c1e88,b267a1cf1fe688809f3a57ef35f4467866fdada0,ee02f5d16b46fec4553e47d249731b42704e30e9,858f6f125d4dad94483f87fdfb8cc23cbbe68d59,04d653bcdb5b641485e4b9081fe196cfeac12716,6a5939b07c06c9dacd82705645dbbbe46de90e5e,56e00226f65d1e3d17fde9a387fb98564d29d710,406a1ddecd399ede2a517d7cae5f3ee63d02ed91,d6d0e5b699b606249a776b436adece65e52eb169,4a0811960955d28114d733ea4ff3b7410936f0f2,f660702c34a10f8f616c093b36a4ddb7a4fa76d4,6c237947806684fcfa4fce3ad895adbb0c5f541f,ccf63e2df1a50e809840bd6d5b50597131ea24ae,13a41660de3924f72dbf5b2b8c187f919a294062,4ccdc11af97186a2b624519d646e1efadd2c33d5","2025-02-27","2022-06-14","2025-02-27",284,1272,283,"f660702c34a10f8f616c093b36a4ddb7a4fa76d4",""
"react-router-6.30.2/DEVELOPMENT.md","Chance Strickland",4,"f264d828939e3ae74a6ca47e40d4c4b2fd027e8e,558fb81772523191349d6fb5b504871c6457c605,60ee7f80ceb88e6e51e972ea0d40aea1867b5ce1,20499b59f15d4e1c85e800514ece63a96d55c928","2022-10-06","2022-06-14","2025-02-27",1159,1272,283,"f264d828939e3ae74a6ca47e40d4c4b2fd027e8e",""
"react-router-6.30.2/DEVELOPMENT.md","Pedro Cattori",1,"c6c8c3bfe4bce8ce53e61cee5542d88363593a93","2022-12-07","2022-06-14","2025-02-27",1097,1272,283,"c6c8c3bfe4bce8ce53e61cee5542d88363593a93",""
"react-router-6.30.2/DEVELOPMENT.md","Mark Dalgleish",1,"12afb2efdc8408bd9e87e03f8fd16dd21ef1b233","2024-03-21","2022-06-14","2025-02-27",627,1272,283,"12afb2efdc8408bd9e87e03f8fd16dd21ef1b233",""
"react-router-6.30.2/DEVELOPMENT.md","Mathieu Paquette",1,"80072b27ae9491aa8a6c6768414a911e6f13e3b6","2023-06-16","2022-06-14","2025-02-27",906,1272,283,"80072b27ae9491aa8a6c6768414a911e6f13e3b6",""
"react-router-6.30.2/build.utils.d.ts","Matt Brophy",1,"785f6f6d7796d36a1c60d1c718a69e6cb1f8d415","2025-04-29","2025-04-29","2025-04-29",223,222,222,"785f6f6d7796d36a1c60d1c718a69e6cb1f8d415",""
