"artifactName","externalPackageName","numberOfExternalTypeCaller","numberOfExternalTypeCalls","numberOfTypesInArtifact","externalTypeNames","Source Cypher File: External_Dependencies/External_package_usage_per_artifact.cypher"
"axon-spring-boot-autoconfigure-5.0.1","jakarta.annotation",12,25,70,"Nonnull",""
"axon-spring-boot-autoconfigure-5.0.1","org.axonframework.extension.spring.config",9,35,70,"MessageHandlerLookup,SpringEventSourcedEntityLookup,EventProcessorSettings$MapWrapper,SpringComponentRegistry,SpringLifecycleRegistry,SpringAxonApplication,EventProcessorSettings$SubscribingEventProcessorSettings,EventProcessorSettings$PooledEventProcessorSettings,EventProcessorSettings$ProcessorMode",""
"axon-spring-boot-autoconfigure-5.0.1","org.springframework.boot.actuate.health",7,24,70,"SimpleStatusAggregator,Status,Health$Builder,AbstractHealthIndicator",""
"axon-spring-boot-autoconfigure-5.0.1","jakarta.persistence",5,8,70,"EntityManagerFactory,EntityManager,PersistenceContext",""
"axon-spring-boot-autoconfigure-5.0.1","org.springframework.context",5,9,70,"ApplicationContextAware,ApplicationContext",""
"axon-spring-boot-autoconfigure-5.0.1","org.apache.avro.message",4,10,70,"SchemaStore,SchemaStore$Cache",""
"axon-spring-boot-autoconfigure-5.0.1","org.slf4j",4,6,70,"LoggerFactory,Logger",""
"axon-spring-boot-autoconfigure-5.0.1","org.springframework.beans.factory",4,15,70,"BeanFactory,BeanFactoryUtils,NoSuchBeanDefinitionException,BeanClassLoaderAware",""
"axon-spring-boot-autoconfigure-5.0.1","org.springframework.boot.testcontainers.service.connection",4,9,70,"ContainerConnectionSource,ContainerConnectionDetailsFactory,ContainerConnectionDetailsFactory$ContainerConnectionDetails",""
"axon-spring-boot-autoconfigure-5.0.1","com.fasterxml.jackson.databind",3,11,70,"ObjectMapper",""
"axon-spring-boot-autoconfigure-5.0.1","org.axonframework.extension.spring.conversion.avro",3,8,70,"SpecificRecordBaseClasspathAvroSchemaLoader,AvroSchemaPackages,ClasspathAvroSchemaLoader",""
"axon-spring-boot-autoconfigure-5.0.1","org.springframework.boot.autoconfigure.service.connection",3,3,70,"ConnectionDetails",""
"axon-spring-boot-autoconfigure-5.0.1","org.springframework.core.annotation",3,3,70,"Order",""
"axon-spring-boot-autoconfigure-5.0.1","org.springframework.core.type",3,5,70,"AnnotatedTypeMetadata,AnnotationMetadata",""
"axon-spring-boot-autoconfigure-5.0.1","com.fasterxml.jackson.dataformat.cbor.databind",2,8,70,"CBORMapper",""
"axon-spring-boot-autoconfigure-5.0.1","org.springframework.beans",2,2,70,"BeansException",""
"axon-spring-boot-autoconfigure-5.0.1","org.springframework.boot.context.properties.bind",2,7,70,"ConstructorBinding,DefaultValue",""
"axon-spring-boot-autoconfigure-5.0.1","org.springframework.boot.docker.compose.core",2,5,70,"ConnectionPorts,RunningService",""
"axon-spring-boot-autoconfigure-5.0.1","org.springframework.boot.docker.compose.service.connection",2,5,70,"DockerComposeConnectionSource,DockerComposeConnectionDetailsFactory",""
"axon-spring-boot-autoconfigure-5.0.1","org.springframework.transaction",2,3,70,"PlatformTransactionManager",""
"axon-spring-boot-autoconfigure-5.0.1","io.axoniq.axonserver.connector",1,1,70,"AxonServerConnection",""
"axon-spring-boot-autoconfigure-5.0.1","io.axoniq.axonserver.connector.control",1,1,70,"ControlChannel",""
"axon-spring-boot-autoconfigure-5.0.1","org.apache.avro",1,2,70,"Schema",""
"axon-spring-boot-autoconfigure-5.0.1","org.axonframework.extension.spring",1,1,70,"SpringUtils",""
"axon-spring-boot-autoconfigure-5.0.1","org.axonframework.extension.spring.authorization",1,2,70,"SecuredMessageHandlerDefinition",""
"axon-spring-boot-autoconfigure-5.0.1","org.axonframework.extension.spring.messaging.unitofwork",1,2,70,"SpringTransactionManager",""
"axon-spring-boot-autoconfigure-5.0.1","org.springframework.beans.factory.config",1,3,70,"ConfigurableListableBeanFactory",""
"axon-spring-boot-autoconfigure-5.0.1","org.springframework.beans.factory.support",1,1,70,"BeanDefinitionRegistry",""
"axon-spring-boot-autoconfigure-5.0.1","org.springframework.boot.autoconfigure.orm.jpa",1,1,70,"HibernateJpaAutoConfiguration",""
"axon-spring-boot-autoconfigure-5.0.1","org.springframework.core.io",1,1,70,"ResourceLoader",""
"axon-spring-boot-autoconfigure-5.0.1","org.springframework.lang",1,1,70,"Nullable",""
"axon-spring-boot-autoconfigure-5.0.1","org.springframework.util",1,2,70,"MultiValueMap",""
"axon-test-5.0.1","org.hamcrest",44,194,73,"Matcher,Description,CoreMatchers,StringDescription,BaseMatcher,TypeSafeMatcher",""
"axon-test-5.0.1","jakarta.annotation",32,224,73,"Nullable,Nonnull",""
"axon-test-5.0.1","com.google.gson",4,7,73,"JsonElement,JsonParser,JsonArray,JsonObject",""
"axon-test-5.0.1","org.jetbrains.annotations",3,4,73,"NotNull",""
"axon-test-5.0.1","org.slf4j",2,3,73,"Logger,LoggerFactory",""
"axon-test-5.0.1","org.testcontainers.containers",2,7,73,"GenericContainer,ContainerLaunchException",""
"axon-test-5.0.1","org.testcontainers.containers.wait.strategy",2,3,73,"HttpWaitStrategy,Wait",""
"axon-test-5.0.1","org.testcontainers.utility",2,9,73,"MountableFile,DockerImageName",""
"axon-test-5.0.1","org.awaitility",1,1,73,"Awaitility",""
"axon-test-5.0.1","org.awaitility.core",1,2,73,"ConditionFactory",""
"axon-test-5.0.1","org.junit.jupiter.api",1,2,73,"Assertions",""
"axon-tracing-opentelemetry-5.0.1","io.opentelemetry.api.trace",9,46,5,"Tracer,Span,StatusCode,SpanContext,SpanBuilder,SpanKind",""
"axon-tracing-opentelemetry-5.0.1","io.opentelemetry.context.propagation",9,15,5,"TextMapSetter,TextMapGetter,TextMapPropagator,ContextPropagators",""
"axon-tracing-opentelemetry-5.0.1","jakarta.annotation",3,8,5,"Nonnull",""
"axon-tracing-opentelemetry-5.0.1","io.opentelemetry.context",2,7,5,"Scope,Context",""
"axon-tracing-opentelemetry-5.0.1","org.slf4j",2,7,5,"Logger,LoggerFactory",""
"axon-tracing-opentelemetry-5.0.1","io.opentelemetry.api",1,2,5,"GlobalOpenTelemetry",""
"axon-update-5.0.1","jakarta.annotation",14,85,23,"Nonnull,Nullable",""
"axon-update-5.0.1","org.slf4j",14,44,23,"Logger,LoggerFactory",""
